DISTRICT,UPAZILA/THANA,INSTITUTE TYPE,INSTITUTE LEVEL,EIIN,INSTITUTE NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO,STUDY TYPE,AREA,GEOGRPY
Sunamganj,Dharampasha,SCHOOL & COLLEGE,HIGHER SECONDARY ,129910,MADHYANAGAR B.P. SCHOOL AND COLLEGE,MADHYANAGAR,MADHYANAGAR,1309129910,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,RIVER SIDE/CHAR
Sunamganj,Dharampasha,SCHOOL & COLLEGE,HIGHER SECONDARY ,137050,LAYECHH BHUIYAN HIGH SCHOOL AND COLLEGE,DATIAPARA,BANGSHIKUNDA,1309137050,PRIVATE,No,CO-EDUCATION JOINT,RURAL,HAOUR/BIL
Sunamganj,Dowarabazar,SCHOOL & COLLEGE,HIGHER SECONDARY ,129916,BOGULA RUSMAT ALI RAMSUNDAR HIGH SCHOOL,BOGULA,ASIRNAGAR,1962347790,PRIVATE,No,CO-EDUCATION JOINT,RURAL,INDUSTRIAL AREA
Sunamganj,Dowarabazar,SCHOOL & COLLEGE,HIGHER SECONDARY ,129917,LIAKAT GONJ HIGH SCHOOL AND COLLEGE,SHURIGAON,LAXMIPUR,1711145128,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,INDUSTRIAL AREA
Sunamganj,Dowarabazar,SCHOOL & COLLEGE,HIGHER SECONDARY ,129920,GHILA CHHARA SECONDARY  SCHOOL AND COLLEGE,GHILA CHHARA,NARSHINGPUR,1309129920,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,INDUSTRIAL AREA
Sunamganj,Dowarabazar,SCHOOL & COLLEGE,HIGHER SECONDARY ,129933,BARKHAL M.L. SCHOOL AND COLLEGE,BARKHAL,BANGLA BAZAR,1735604411,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,INDUSTRIAL AREA
Sunamganj,Dowarabazar,SCHOOL & COLLEGE,HIGHER SECONDARY ,129934,SAMUJ ALI HIGH SCHOOL AND COLLEGE,TILAGOAN,DOWARABAZAR,1716608577,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,HAOUR/BIL
Sunamganj,Jagannathpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,129943,SREERAMSEE HIGH SCHOOL AND COLLEGE,3NO MIRPUR,SREERAMSHI,1712805179,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,INDUSTRIAL AREA
Sunamganj,Jagannathpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,129945,SHARO POLLY HIGH SCHOOL AND COLLEGE,DAWRAI BAZAR,DAWRAI BAZAR,1718726331,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,INDUSTRIAL AREA
Sunamganj,Jagannathpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,129947,NAYABANDAR B\L HIGH SCHOOL AND COLLEGE,NAYABANDAR,JAHIRPUR,1715574408,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,INDUSTRIAL AREA
Sunamganj,Sulla,SCHOOL & COLLEGE,HIGHER SECONDARY ,129998,SAWDHERSREE HIGH SCHOOL AND COLLEGE,SAWDHERSREE,KADIRGANJ,1714609725,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,RIVER SIDE/CHAR
Sunamganj,Tahirpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,130063,TAKERGHAT CHUNAPATHAR KHONI HIGH SCHOOL AND COLLEGE,TAKERGHAT,TAKERGHAT,1717629370,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,
Sunamganj,Tahirpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,130065,TAHIRPUR GIRLS HIGH SCHOOL AND COLLEGE,TAHIRPUR,TAHIR PUR,1716675349,PRIVATE,Yes,GIRLS,UPAZILA SADAR NOT POURA,RIVER SIDE/CHAR
