DISTRICT,UPAZILA/THANA,INSTITUTE TYPE,INSTITUTE LEVEL,EIIN,INSTITUTE NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO,STUDY TYPE,AREA,GEOGRPY
Dhaka,Khilgaon,COLLEGE,HIGHER SECONDARY ,108386,HR MEMORIAL COLLEGE,TILPAPARA,KHILGAON,1309108386,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Khilgaon,COLLEGE,HIGHER SECONDARY ,138476,NOVELTY COLLEGE,"K-15, MAIN ROAD, SOUTH BANASREE, KHILGAON, DHAKA.",KHILGAOAN,1309138476,PRIVATE,No,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Khilgaon,COLLEGE,HIGHER SECONDARY ,134255,RAJDHANI IDEAL COLLEGE,"339, DIT ROAD, WEST RAMPURA, DHAKA-1219",KHILGAON,1712171283,PRIVATE,No,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Khilgaon,COLLEGE,HIGHER SECONDARY ,136865,LIBERTY COLLEGE,"1599, THRIMONI BUS STAND, KHILGAON, DHAKA",KHILGAON,1755509469,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Khilgaon,COLLEGE,HIGHER SECONDARY ,136306,NATIONAL GIRLS COLLEGE,"HOUSE: 7, BLOCK: E, MAINROAD, BANASREE, DHAKA",KHILGAON,1309136306,PRIVATE,No,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Khilgaon,COLLEGE,MASTERS ,108385,KHILGAON MODEL COLLEGE,"721/C, KHILGAON",KHILGAON,1309108385,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Khilkhet,COLLEGE,HIGHER SECONDARY ,131989,NIKUNJA MODEL COLLEGE,"HOUSE-08, ROAR-1/B, NIKUNJA-2, KHILKHET, DHAKA.",KHILKHET,1712142908,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Khilkhet,COLLEGE,HIGHER SECONDARY ,135270,AMIRJAN COLLEGE,DUMNI,TALNA,1717763566,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Khilkhet,COLLEGE,HIGHER SECONDARY ,133736,RESIDENTIAL LABRATORY COLLEGE,"HOUSE#03,ROAD#6,NIKUNJA-2",KHILKHET,1719692995,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Keraniganj,COLLEGE,DEGREE (HONORS),108113,NAYABAZAR DEGREE COLLEGE,ATI,ATI,1712106204,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Dhaka,Keraniganj,COLLEGE,HIGHER SECONDARY ,138777,RAJDHANI GIRLS COLLEGE,"CHARWASHPUR,WARD-1, UNION-SAKTA.",SHAMLAPUR,1817539875,PRIVATE,No,GIRLS,UPAZILA SADAR NOT POURA,PLAIN LAND
Dhaka,Keraniganj,COLLEGE,DEGREE (PASS) ,108114,SHAHEED PRESIDENT ZIAUR RAHAMAN DEGREE  COLLEGE,HAZRATPUR,ITABARA,1711644454,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Keraniganj,COLLEGE,HIGHER SECONDARY ,108112,DOLESHWAR ABDUL MANNAN ADARSHA MAHABIDYALAYA,DOLESHWAR-20,DOLESHWAR,1726412407,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Keraniganj,COLLEGE,DEGREE (PASS) ,108117,KERANIGONJ MOHELA COLLEGE,AMBAGICHIA,KERANIGONJ,1552335009,PRIVATE,Yes,GIRLS,UPAZILA SADAR NOT POURA,PLAIN LAND
Dhaka,Keraniganj,COLLEGE,MASTERS ,108116,GOVT. ISPAHANE DEGREE COLLEGE,ROHITPUR,RUHITPUR,1752087772,PUBLIC,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Keraniganj,COLLEGE,HIGHER SECONDARY ,136262,SOUTHERN CITY COLLEGE,HASNABAD HOUSING & 02,DHAKA JUTE MILLS,1718230680,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Dhaka,Keraniganj,COLLEGE,HIGHER SECONDARY ,130773,KERANIGONJ RESIDENTIIAL COLLEGE,KADAMTOLI GOAL CHATTAR,KERANIGANJ,1911379075,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Dhaka,Keraniganj,COLLEGE,DEGREE (HONORS),108115,KALATIA COLLEGE,ALINAGAR,KALATIYA,1819467658,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Lalbagh,COLLEGE,MASTERS ,108155,GOVT. BEGUM BADRUNNESSA WOMEN COLLEGE,7 NO BOKSHI BAZAR,POSTA,1309108155,PUBLIC,No,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Lalbagh,COLLEGE,MASTERS ,108158,GOVT. COLLEGE OF APPLIED HUMAN SCIENCE,AZIMPUR ROAD,NEWMARKET,1677188629,PUBLIC,No,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Lalbagh,COLLEGE,MASTERS ,108159,GOVT. EDEN MOHILA COLLEGE,AZIMPUR,NEWMARKET,1.71887867931122E+018,PUBLIC,No,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Mirpur,COLLEGE,HIGHER SECONDARY ,134216,PRIME CITY INTERNATIONAL COLLEGE,"Zoo Road, Rainkhola, Mirpur, Dhaka",MIRPUR,1712220093,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mirpur,COLLEGE,MASTERS ,108206,MIRPUR UNIVERSITY COLLEGE,2- G/1 MAIN ROAD,MIRPUR-2,1678325001,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mirpur,COLLEGE,HIGHER SECONDARY ,137670,DHAKA INDEPENDENT COLLEGE,"51/A, EAST TEJTORY BAZAR",TEJGAON,1768385949,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mirpur,COLLEGE,DEGREE (PASS) ,108212,SHEIKH FAZILATUNNESA ISLAMIC MOHILA COLLEGE,FAZILATUNNESA SOROK,MIRPUR-1216,1715962892,PUBLIC,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Mirpur,COLLEGE,DEGREE (PASS) ,133798,DHAKA MODEL DEGREE COLEGE,"14/D, MIRPUR, KAFRUL. DHAKA",DHAKA CANTONMENT ,1911401228,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mirpur,COLLEGE,HIGHER SECONDARY ,131971,KHAN INTERNATIONAL COLLEGE,323 SOTH PAIKPARA . KALLANPUR. NATUN BAZAR. MIRPUR,MIRPUR,1711531738,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,
Dhaka,Mirpur,COLLEGE,HIGHER SECONDARY ,138449,MIRPUR ENGLISH VERSION COLLEGE,"HOUSE 8, ROAD 11/2, BLOCK: B, SECTION: 10, DHAKA",MIRPUR,1678850500,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mirpur,COLLEGE,HIGHER SECONDARY ,137654,HOLY FAMILY PUBLIC COLLEGE,HOUSE-731/1 MEDDLE MOHIPUR MIRPUR DHAHA-1216,MIRPUR-2,1711806514,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mirpur,COLLEGE,HIGHER SECONDARY ,130926,UNIVERSE COLLEGE,"BLOCK: KA, PLOT-21 MAIN ROAD: 1, SECTION: 6, MIRPUR-1216",MIRPUR,1819661007,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,COLLEGE,MASTERS ,108251,LALMATTA GOVT. MOHILA COLLEGE,BLOCK B LALMATIA,MOHAMMADPUR,1559082150,PUBLIC,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,COLLEGE,MASTERS ,108252,ALHAJ MOCKBUL HOSSAIN UNIVERSITY COLLEGE,PLOT-8 ROAD-1 KADARABAD HOUSING SOCIETY LIMITED,MOHAMMEDPUR,1711274741,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,COLLEGE,MASTERS ,108254,MOHAMMADPUR KENDRIYA  COLLEGE,NURJAHAN ROAD,MOHAMMADPUR,29110614,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,COLLEGE,DEGREE (HONORS),136907,SHYAMOLY IDEAL COLLEGE,"14/26, SHAHJAHAN ROAD, TOWN HALL",MOHAMMADPUR,1309136907,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,COLLEGE,MASTERS ,108255,MOHAMMADPUR MOHILA COLLEGE,NOORJAHAN ROAD,MOHAMMADPUR,1741737633,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,COLLEGE,HIGHER SECONDARY ,108256,SHEIKH BAZLUR RAHMAN COLLEGE," Road No-2, Block-B, Chand Uddan, Housing Ltd",MOHAMMADPUR,1511111180,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,COLLEGE,HIGHER SECONDARY ,130583,LAUREL INTERNATIONAL COLLEGE,"32/1/4/2,SULTANGONG,RAYERBAZAR,MOHAMMADPUR,DHAKA-1",MOHAMMADPUR,1711231397,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,COLLEGE,HIGHER SECONDARY ,134564,DAFFODIL INTERNATIONAL COLLEGE,"3/3 BLOCK A, LALMATIA",MOHAMMADPUR,1713493052,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,COLLEGE,HIGHER SECONDARY ,137590,DHAKA UDYAN GOVT. COLLEGE,"BLOCK-B, ROAD-3, HOLDING-19",MOHAMMADPUR,1715955009,PUBLIC,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,COLLEGE,HIGHER SECONDARY ,131919,AL - HERA COLLEGE,"ROAD NO -8 &9, EKOTA HOUSING LTD, MOHAMMADPUR,   ",MOHAMMADPUR,1715393662,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,COLLEGE,HIGHER SECONDARY ,134635,DHAKA EDINBURGH INTERNATIONAL COLLEGE,"37/1,A, BLOCK-F,ZAHURI, MOHOLLA, MOHAMMADPUR,DHAKA",MOHAMMADPUR,1712832534,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,COLLEGE,MASTERS ,108249,GOVT'  MUSIC COLLEGE,AGARGAON,AGARGAON,1552343726,PUBLIC,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,COLLEGE,HIGHER SECONDARY ,132162,MOHAMMADPUR GOVT. COLLEGE,"SATMOSJID ROAD,MOHAMMADPUR",MOHAMMADPUR,1713400672,PUBLIC,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,COLLEGE,DEGREE (HONORS),107981,DHAKA  STATE  COLLEGE,NUR JAHAN  ROAD,MOHAMMADPUR,1553651125,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,COLLEGE,HIGHER SECONDARY ,138808,SHURER DHARA COLLEGE OF MUSIC,"2/7,LALMATIA, MOHAMMADPUR",MOHAMMADPUR,1711956979,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Motijheel,COLLEGE,HIGHER SECONDARY ,139154,DCCI BUSINESS INSTITUTE,"DCCI BUILDING, 65-66, MOTIJHEIL C/A, DHAKA",DISKUSHA,1638110809,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Motijheel,COLLEGE,DEGREE (PASS) ,108274,NOTRE DAME COLLEGE,"2,  ARAM BAGH",GPO BOX NO-5,1784900900,PRIVATE,No,BOYS,CITY CORPORATION,PLAIN LAND
Dhaka,Motijheel,COLLEGE,DEGREE (HONORS),108585,T & T COLLEGE,MOTIJHEEL,GPO,1715997390,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Motijheel,COLLEGE,HIGHER SECONDARY ,134570,DHAKA BIGYAN COLLEGE,260/3 MALIBAGH,SANTINAGAR,1553346493,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mugda Para,COLLEGE,HIGHER SECONDARY ,136874,ASIAN IDEAL COLLEGE,"100,NORTH MUGDA",BASABO,1711143266,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mugda Para,COLLEGE,HIGHER SECONDARY ,134579,MOHANAGAR IDEAL COLLEGE,44 UTTAR MUGDA,SABUJBAGH,1819162435,PRIVATE,No,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Nawabganj,COLLEGE,MASTERS ,108318,GOVT. DOHAR NAWABGANJ COLLEGE,SAMSABAD,NAWABGANJ,1571037476,PUBLIC,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Nawabganj,COLLEGE,DEGREE (HONORS),108317,TOFAZZAL HOSSAIN CHOWDHURI COLLEGE,SHIKARIPARA,SHIKARIPARA,1982488630,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Nawabganj,COLLEGE,DEGREE (HONORS),108319,ICHAMOTI DEGREE COLLEGE,GALIMPUR,GALIMPUR,1716344465,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,New Market,COLLEGE,HIGHER SECONDARY ,133854,WIBT COLLEGE,"252/2D,WEST KATASUR,MOHAMMADPUR,DHAKA.",MOHAMMADPUR,1711305543,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,New Market,COLLEGE,HIGHER SECONDARY ,135247,DHAKA GOLDEN COLLEGE ,"28, MIRPUR ROAD (NEW MARKET), DHAKA-1205",NEWMARKET,1309135247,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Pallabi,COLLEGE,HIGHER SECONDARY ,138380,DUARIPARA GOVERNMENT COLLEGE,"DUARIPARA, PALLABI",PALLABI,130191138380,PUBLIC,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Pallabi,COLLEGE,DEGREE (HONORS),108211,GOVT. BANGABANDHU COLLEGE,"SHAHIDBAG, MIRPUR CERAMIC ROAD",MIRPUR-2,1309108211,PUBLIC,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Pallabi,COLLEGE,DEGREE (HONORS),108334,PALLABI MOHILA DEGREE COLLEGE,"PRA/1, RUPNAGAR",MIRPUR,1686618592,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Pallabi,COLLEGE,HIGHER SECONDARY ,138960,MIRPUR SCIENCE COLLEGE,"HOUSE 16, ROAD 06, MIRPUR 10,",MIRPUR,1711100621,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Pallabi,COLLEGE,DEGREE (HONORS),138894,MIRPUR GIRLS IDEAL COLLEGE,01 NO MAIN ROAD,MIRPUR-2,1309138894,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Pallabi,COLLEGE,HIGHER SECONDARY ,131878,HARUN MOLLAH COLLEGE,"MIRPUR-12,SAGUPTA HOUSING, PALLABI,DHAKA-1216.",PALLABI,1816341270,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Pallabi,COLLEGE,HIGHER SECONDARY ,134634,BELAL AHMED COLLEGE,"PLOT# 14/16SECTION-10,BLOCK-A,ROAD-6,PALLABI",MIRPUR,1715123403,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Paltan,COLLEGE,HIGHER SECONDARY ,135215,PREMIER COLLEGE,"SHAHJALAL TOWER, 80/A/1, MALIBAG MOOR DHAKA",SHANTINAGAR,1819211803,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,
Dhaka,Paltan,COLLEGE,HIGHER SECONDARY ,108276,PURANA PALTAN COLLEGE,"3/5, PURANA PALTAN, DHAKA-1000",GPO,1309108276,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Ramna,COLLEGE,MASTERS ,108352,SIDDHESWARI GIRLS' COLLEGE,148 NEW BAILY ROAD,GPO,48313310,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Ramna,COLLEGE,MASTERS ,108351,HABIBULLAH BAHAR COLLEGE,"122/2, KAKRAIL",DHAKA,1552451792,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Ramna,COLLEGE,MASTERS ,108353,SIDDHESWARI DEGREE COLLEGE,25 SHAHEED SANGBADIK SELINA PARVEEN SARAK,SANTI NAGAR,1552634399,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Rampura,COLLEGE,HIGHER SECONDARY ,133975,FUTURE COMMERCE COLLEGE,"106/B, KHILGAONCHOWDHURYPARA",KHILGAON,1913101097,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Rampura,COLLEGE,DEGREE (PASS) ,108034,RAMPURA EKRAMUNNESA DEGREE COLLEGE,"463 DIT. ROAD, RAMPURA, DHAKA",KHILGOAN,1517056666,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Sabujbagh,COLLEGE,HIGHER SECONDARY ,130930,CENTRAL IDEAL COLLEGE,"288 SOUTH BASHABO, SABUJBAGH, DHAKA-1214",BASHABO,1962036400,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Sabujbagh,COLLEGE,HIGHER SECONDARY ,138382,SABUJBAGH GOVERNMENT COLLEGE,DAKSHIN BASHABO,BASHABO,1511138382,PUBLIC,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Rupnagar,COLLEGE,DEGREE (PASS) ,108335,PALLABI DEGREE COLLEGE,"PLOT NO. 1/1, ROAD NO 5, SECTION-8",MIRPUR,1712831040,PRIVATE,Yes,CO-EDUCATION JOINT,,PLAIN LAND
Dhaka,Rupnagar,COLLEGE,HIGHER SECONDARY ,108216,RAJDHANI MOHILA COLLEGE,"18 RUPNAGAR R/A, PALLABI, MIRPUR, DHAKA-1216",MIRPUR-1216,1819298294,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Savar,COLLEGE,HIGHER SECONDARY ,108448,TETUL JHORA COLLEGE,TETUL JHORA,RAZ FULBARIA,1718952838,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,COLLEGE,DEGREE (PASS) ,108450,MIRZA GOLAM HAFIZ COLLEGE,MIRZANAGAR,MIRZA NAGAR,1677568970,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,COLLEGE,MASTERS ,108453,SAVAR GOVT. COLLEGE,"SAVAR-150, SOUTH PARA,SAVAR,DHA",SAVAR,1711348915,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Dhaka,Savar,COLLEGE,DEGREE (PASS) ,108452,MOFAZZAL MOMENA CHAKLADAR MOHILA COLLEGE,"D - 96, TALBAG, THANA ROAD",SAVAR,1860480104,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Dhaka,Savar,COLLEGE,DEGREE (PASS) ,108449,AL HAJ ABDUL MANNAN DEGREE COLLEGE,GOHAIL BARI,B.K.S.P,1713575484,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,COLLEGE,HIGHER SECONDARY ,136277,LEGEND COLLEGE,118/3 SAVAR,SAVAR,1711663449,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Dhaka,Savar,COLLEGE,HIGHER SECONDARY ,131845,SAVAR LABORATORY COLLEGE,BANK COLONY,SAVAR,1849411000,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Dhaka,Savar,COLLEGE,HIGHER SECONDARY ,108454,ZIRABO DEWAN IDRIS COLLEGE,ZIRABO,ZIRABO,1715629934,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,COLLEGE,HIGHER SECONDARY ,108451,SAVAR MODEL COLLEGE,"30/23, SHAHIBAG",SAVAR,1944527445,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Dhaka,Savar,COLLEGE,HIGHER SECONDARY ,136894,CANADIAN COLLEGE,NIRIBILI/NOLAM,MIRZANAGAR,1309136894,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Dhaka,Savar,COLLEGE,HIGHER SECONDARY ,136876,MAESTRO CROWN COLLEGE,"HOLDING NO. A-128/3 ,VATPARA",BPATC,1938844721,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Dhaka,Savar,COLLEGE,HIGHER SECONDARY ,138811,SAVAR CITY COLLEGE,WAPDA ROAD,SAVAR,1795959545,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Dhaka,Savar,COLLEGE,HIGHER SECONDARY ,136914,NEW SRISTY COLLEGE,RADIO COLONY,SOBAHANBAG,1684894788,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Dhaka,Savar,COLLEGE,HIGHER SECONDARY ,131047,COLLEGE OF FINANCE & MANAGEMENT,B-3/1/1,SAVAR,1535869553,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Dhaka,Savar,COLLEGE,HIGHER SECONDARY ,131670,COLLEGEX ,BANK COLONY,SAVAR,1680993261,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Dhaka,Savar,COLLEGE,HIGHER SECONDARY ,138235,TANGAIL RESIDENTIAL COLLEGE,"UNIQUE, BAIPAIL",ALIA MADRASAH,1309138235,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,COLLEGE,HIGHER SECONDARY ,136308,HAZI YUNUS ALI COLLEGE,CHITRASHAIL,UTTAR GAZIRCHAT,1779474751,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Shahjahanpur,COLLEGE,MASTERS ,108275,MIRZA ABBAS MOHILA  COLLEGE,"83/1,DAKHIN SHAJAHAN PUR DHAKA -1217",SHANTINAGAR,1712643469,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Shahjahanpur,COLLEGE,HIGHER SECONDARY ,137719,DHAKA OXFORD INTERNATIONAL COLLEGE,"244,NEW CIRCULAR MALIBAG,MOUCHAK DHAKA -1217 ",SHANTINAGAR,1552440709,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Shahjahanpur,COLLEGE,HIGHER SECONDARY ,108586,DHAKA CITY INTERNATIONAL COLLEGE,48 SANTI BAG,SHANTINAGAR,1682027874,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Shahjahanpur,COLLEGE,MASTERS ,108272,ABUDHARR GHIFARI COLLEGE,192/1 MALIBAG BAZAR ROAD,SHANTINAGAR,1552329777,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Shah Ali,COLLEGE,HIGHER SECONDARY ,108208,DHAKA MODERN COLLEGE,185 DOKKIN BISIL,MIRPUR,1557371608,PRIVATE,No,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Shah Ali,COLLEGE,MASTERS ,108210,GOVT. BANGLA COLLEGE,DARUS SALAM ROAD,MIRPUR TWO,1711533427,PUBLIC,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Shah Ali,COLLEGE,MASTERS ,108207,DHAKA COMMERCE COLLEGE,DHAKA COMMERCE COLLEGE ROAD,"MIRPUR, DHAKA-1216",1552351330,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Shah Ali,COLLEGE,MASTERS ,108209,HAZRAT SHAH ALI MOHILA COLLEGE,1/ K UTTAR BISHIL,BD SHARIF,1758075802,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Sher-E-Bangla Nagar,COLLEGE,MASTERS ,108250,NEW MODEL DEGREE COLLEGE,1/KH SUKRABAD,MOHAMMADPUR,1712290704,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Sher-E-Bangla Nagar,COLLEGE,MASTERS ,107982,BANGLADESH HOME ECONOMICS COLLEGE,146/4 GREEN ROAD,GREENROAD,1715061369,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Sher-E-Bangla Nagar,COLLEGE,MASTERS ,108533,TEJGAON  COLLEGE,"16,  INDIRA  ROAD",TEJGOAN,1798144072,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Sher-E-Bangla Nagar,COLLEGE,DEGREE (PASS) ,108534,SHER-E-BANGLA NAGAR ADARSHA MOHILA MOHABIDYALAYA,SHER-E-BANGLA NAGAR,MOHAMMADPUR,1552461406,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Sher-E-Bangla Nagar,COLLEGE,HIGHER SECONDARY ,108253,DHAKA ORIENTAL COLELGE,"25,INDIRA ROAD,",KHAMAR BARI,1713531585,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Sher-E-Bangla Nagar,COLLEGE,HIGHER SECONDARY ,134576,BIKALPA MODEL COLLEGE,51/A ROIS BHABAN ,FARMGATE,1919531585,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Sutrapur,COLLEGE,HIGHER SECONDARY ,131901,BANGLADESH COMMERCE COLLEGE,G-54 ,KHILGAON,1711050432,PRIVATE,No,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Sutrapur,COLLEGE,MASTERS ,108508,GOVT. SHAHID SOHRAWARDI COLLEGE,"36-37, LAXMIBAZAR",LUXMI BAZAR,1711787415,PUBLIC,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
